event_id,timestamp,agent_name,rule_id,rule_level,rule_groups,decoder_name,mitre_id,location,source_port,destination_port,source_is_private,destination_is_private,network_bytes,network_packets,has_network_evidence,has_audit_evidence,has_process_evidence,has_file_evidence,has_auth_evidence,has_privilege_evidence,host_events_previous_5m,same_rule_previous_5m,unique_rules_previous_10m,high_level_events_previous_10m,auth_events_previous_10m,file_events_previous_10m,privilege_events_previous_30m,mitre_events_previous_30m,rule_level_max_previous_10m,hour,day_of_week,is_after_hours,rule_count,rule_decision,rule_reason
wazuh-1788712870.1057496,2026-09-06T16:41:10.643000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,37,0,0,102,3,16,6,0,21,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788712891.1058424,2026-09-06T16:41:31.879000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,103,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788712907.1058867,2026-09-06T16:41:47.951000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,36,0,0,104,3,16,6,0,21,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788712921.1059310,2026-09-06T16:42:01.695000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,37,0,0,105,3,16,6,0,21,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788712932.1059753,2026-09-06T16:42:12.786000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,37,0,0,106,3,16,6,0,21,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788712941.1060196,2026-09-06T16:42:21.801000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,38,0,0,107,3,16,6,0,21,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788712952.1060639,2026-09-06T16:42:32.168000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,38,0,0,108,3,16,6,0,21,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788712972.1061082,2026-09-06T16:42:52.227000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,38,0,0,109,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788712988.1061525,2026-09-06T16:43:08.849000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,38,0,0,110,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713002.1061968,2026-09-06T16:43:22.904000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,38,0,0,111,3,16,6,0,21,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713014.1062411,2026-09-06T16:43:34.392000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,39,0,0,112,3,16,6,0,21,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713024.1062854,2026-09-06T16:43:44.470000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,39,0,0,113,3,16,6,0,21,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713040.1063297,2026-09-06T16:44:00.548000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,39,0,0,114,3,16,6,0,21,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713060.1063740,2026-09-06T16:44:20.627000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,39,0,0,110,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713082.1065830,2026-09-06T16:44:42.733000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,39,0,0,109,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713102.1067920,2026-09-06T16:45:02.806000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,39,0,0,109,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713125.1070795,2026-09-06T16:45:25.345000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,38,0,0,109,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713139.1071238,2026-09-06T16:45:39.800000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,39,0,0,109,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713149.1072230,2026-09-06T16:45:49.917000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,39,0,0,109,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713153.1072673,2026-09-06T16:45:53.066000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,47092,0,1,0,0,0,1,0,0,0,1,0,13,9,7,1,13,0,0,77,10,16,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713155.1073222,2026-09-06T16:45:55.067000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,45124,0,1,0,0,0,1,0,0,0,1,0,14,10,7,1,14,0,0,78,10,16,6,0,11,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713168.1074144,2026-09-06T16:46:08.844000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,39,0,0,109,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713187.1074587,2026-09-06T16:46:27.651000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,39,0,0,109,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713201.1075030,2026-09-06T16:46:41.830000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,39,0,0,109,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713223.1077848,2026-09-06T16:47:03.878000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,38,0,0,109,3,16,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713225.1078291,2026-09-06T16:47:05.206000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,49868,0,1,0,0,0,1,0,0,0,1,0,17,11,7,1,15,0,0,77,10,16,6,0,12,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713227.1078840,2026-09-06T16:47:07.208000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,49876,0,1,0,0,0,1,0,0,0,1,0,18,12,7,1,16,0,0,78,10,16,6,0,13,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713231.1079389,2026-09-06T16:47:11.214000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,49880,0,1,0,0,0,1,0,0,0,1,0,19,13,7,1,17,0,0,79,10,16,6,0,14,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713243.1079938,2026-09-06T16:47:23.948000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,38,0,0,108,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713245.1080381,2026-09-06T16:47:25.235000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,52296,0,1,0,0,0,1,0,0,0,1,0,20,14,7,1,18,0,0,77,10,16,6,0,15,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713251.1082264,2026-09-06T16:47:31.241000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,52312,0,1,0,0,0,1,0,0,0,1,0,22,15,7,2,20,0,0,79,10,16,6,0,16,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713266.1082813,2026-09-06T16:47:46.493000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,37,0,0,107,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713282.1083256,2026-09-06T16:48:02.582000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,37,0,0,108,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713296.1083699,2026-09-06T16:48:16.605000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,37,0,0,108,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713310.1084142,2026-09-06T16:48:30.624000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,37,0,0,108,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713326.1084585,2026-09-06T16:48:46.747000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,37,0,0,109,3,16,6,0,17,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713343.1085028,2026-09-06T16:49:03.731000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,37,0,0,109,3,16,6,0,17,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713355.1085471,2026-09-06T16:49:15.459000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,38324,0,1,0,0,0,1,0,0,0,1,0,23,16,7,2,18,0,0,74,10,16,6,0,17,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713356.1086020,2026-09-06T16:49:16.038000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,109,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713359.1086463,2026-09-06T16:49:19.464000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,38340,0,1,0,0,0,1,0,0,0,1,0,24,17,7,2,19,0,0,74,10,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713361.1087012,2026-09-06T16:49:21.469000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,38352,0,1,0,0,0,1,0,0,0,1,0,24,17,7,2,20,0,0,75,10,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713376.1087561,2026-09-06T16:49:36.075000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,37,0,0,109,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713393.1088004,2026-09-06T16:49:53.513000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,52080,0,1,0,0,0,1,0,0,0,1,0,20,13,7,2,21,0,0,74,10,16,6,0,14,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713393.1088553,2026-09-06T16:49:53.516000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,110,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713397.1088996,2026-09-06T16:49:57.521000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,52084,0,1,0,0,0,1,0,0,0,1,0,21,14,7,2,22,0,0,75,10,16,6,0,15,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713399.1089545,2026-09-06T16:49:59.525000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,52090,0,1,0,0,0,1,0,0,0,1,0,22,15,7,2,23,0,0,76,10,16,6,0,16,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713413.1090553,2026-09-06T16:50:13.701000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,109,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713433.1091481,2026-09-06T16:50:33.785000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,109,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713445.1091924,2026-09-06T16:50:45.803000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,109,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713459.1092367,2026-09-06T16:50:59.846000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,109,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713474.1092810,2026-09-06T16:51:14.018000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,109,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713490.1093253,2026-09-06T16:51:30.091000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,37,0,0,109,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713507.1096183,2026-09-06T16:51:47.738000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,38956,0,1,0,0,0,1,0,0,0,1,0,16,11,7,2,24,0,0,74,10,16,6,0,12,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713508.1096732,2026-09-06T16:51:48.768000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,109,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713511.1097175,2026-09-06T16:51:51.745000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,38968,0,1,0,0,0,1,0,0,0,1,0,15,12,7,2,25,0,0,74,10,16,6,0,13,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713515.1097724,2026-09-06T16:51:55.757000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,36510,0,1,0,0,0,1,0,0,0,1,0,16,13,7,2,26,0,0,74,10,16,6,0,14,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713531.1098273,2026-09-06T16:52:11.436000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,109,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713541.1099089,2026-09-06T16:52:21.472000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,110,3,16,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713565.1101907,2026-09-06T16:52:45.633000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,110,3,16,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713585.1104725,2026-09-06T16:53:05.675000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,109,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713601.1105168,2026-09-06T16:53:21.758000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,108,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713614.1105611,2026-09-06T16:53:34.210000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,109,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713636.1108429,2026-09-06T16:53:56.641000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,34,0,0,109,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713649.1108872,2026-09-06T16:54:09.021000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,34,0,0,109,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713661.1109774,2026-09-06T16:54:21.037000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,34,0,0,109,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713681.1110702,2026-09-06T16:54:41.323000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,109,3,16,6,0,18,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713691.1111145,2026-09-06T16:54:51.571000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,109,3,16,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713701.1111588,2026-09-06T16:55:01.624000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,110,3,16,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713711.1112490,2026-09-06T16:55:11.610000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,110,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713727.1113418,2026-09-06T16:55:27.843000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,111,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713748.1113861,2026-09-06T16:55:48.167000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,110,3,16,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713762.1114304,2026-09-06T16:56:02.196000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,110,3,16,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713772.1114747,2026-09-06T16:56:12.248000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,111,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713792.1115190,2026-09-06T16:56:32.051000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,111,3,16,6,0,19,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713805.1116182,2026-09-06T16:56:45.038000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,110,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713824.1117723,2026-09-06T16:57:04.105000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,110,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713836.1118166,2026-09-06T16:57:16.998000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,111,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713851.1118609,2026-09-06T16:57:31.272000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,111,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713871.1119974,2026-09-06T16:57:51.388000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,111,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713890.1121515,2026-09-06T16:58:10.317000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,111,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713912.1124390,2026-09-06T16:58:32.682000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,110,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713922.1125382,2026-09-06T16:58:42.701000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,111,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713926.1125825,2026-09-06T16:58:46.559000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,51996,0,1,0,0,0,1,0,0,0,1,0,14,9,7,1,19,0,0,81,10,16,6,0,10,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713928.1126374,2026-09-06T16:58:48.563000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,52000,0,1,0,0,0,1,0,0,0,1,0,15,10,7,1,20,0,0,82,10,16,6,0,11,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713942.1126923,2026-09-06T16:59:02.948000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,111,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713952.1127366,2026-09-06T16:59:12.925000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,111,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713966.1127809,2026-09-06T16:59:26.960000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,111,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
wazuh-1788713986.1130627,2026-09-06T16:59:46.956000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,111,3,16,6,0,20,aggregate,same rule repeated >= 10 times in 5 minutes
