event_id,timestamp,agent_name,rule_id,rule_level,rule_groups,decoder_name,mitre_id,location,source_port,destination_port,source_is_private,destination_is_private,network_bytes,network_packets,has_network_evidence,has_audit_evidence,has_process_evidence,has_file_evidence,has_auth_evidence,has_privilege_evidence,host_events_previous_5m,same_rule_previous_5m,unique_rules_previous_10m,high_level_events_previous_10m,auth_events_previous_10m,file_events_previous_10m,privilege_events_previous_30m,mitre_events_previous_30m,rule_level_max_previous_10m,hour,day_of_week,is_after_hours
wazuh-1788712110.1009529,2026-09-06T16:28:30.960000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,12,2,6,0,9,0,0,35,6,16,6,0
wazuh-1788712111.1009988,2026-09-06T16:28:31.521000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,34,0,0,55,3,16,6,0
wazuh-1788712114.1010431,2026-09-06T16:28:34.966000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,13,2,6,0,9,0,0,36,6,16,6,0
wazuh-1788712131.1010916,2026-09-06T16:28:51.327000Z,film-laptop,591,3,ossec,ossec,none,logcollector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,16,6,0
wazuh-1788712132.1011289,2026-09-06T16:28:52.391000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,34,0,0,56,3,16,6,0
wazuh-1788712150.1011732,2026-09-06T16:29:10.089000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,57,3,16,6,0
wazuh-1788712160.1012175,2026-09-06T16:29:20.115000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,58,3,16,6,0
wazuh-1788712178.1012618,2026-09-06T16:29:38.595000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,59,3,16,6,0
wazuh-1788712188.1013061,2026-09-06T16:29:48.983000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,60,3,16,6,0
wazuh-1788712189.1013504,2026-09-06T16:29:49.086000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,53168,0,1,0,0,0,1,0,0,0,1,0,11,3,6,0,6,0,0,37,6,16,6,0
wazuh-1788712193.1014053,2026-09-06T16:29:53.090000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,52710,0,1,0,0,0,1,0,0,0,1,0,11,4,6,0,7,0,0,38,6,16,6,0
wazuh-1788712195.1014602,2026-09-06T16:29:55.093000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,52714,0,1,0,0,0,1,0,0,0,1,0,12,5,6,0,8,0,0,39,6,16,6,0
wazuh-1788712213.1015151,2026-09-06T16:30:13.033000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,61,3,16,6,0
wazuh-1788712225.1015594,2026-09-06T16:30:25.632000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,62,3,16,6,0
wazuh-1788712237.1016037,2026-09-06T16:30:37.978000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,63,3,16,6,0
wazuh-1788712256.1016480,2026-09-06T16:30:56.029000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,64,3,16,6,0
wazuh-1788712256.1016923,2026-09-06T16:30:56.581000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,8,1,6,0,9,0,0,40,6,16,6,0
wazuh-1788712260.1017382,2026-09-06T16:31:00.545000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,9,1,6,0,9,0,0,41,6,16,6,0
wazuh-1788712278.1017867,2026-09-06T16:31:18.106000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,65,3,16,6,0
wazuh-1788712290.1018310,2026-09-06T16:31:30.244000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,66,3,16,6,0
wazuh-1788712303.1018753,2026-09-06T16:31:43.245000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,10,2,6,0,9,0,0,42,6,16,6,0
wazuh-1788712304.1019212,2026-09-06T16:31:44.535000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,67,3,16,6,0
wazuh-1788712307.1019655,2026-09-06T16:31:47.252000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,11,2,6,0,8,0,0,43,6,16,6,0
wazuh-1788712322.1020140,2026-09-06T16:32:02.638000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,68,3,16,6,0
wazuh-1788712340.1020583,2026-09-06T16:32:20.737000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,9,3,6,0,6,0,0,44,6,16,6,0
wazuh-1788712342.1021042,2026-09-06T16:32:22.200000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,69,3,16,6,0
wazuh-1788712344.1021485,2026-09-06T16:32:24.704000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,10,3,6,0,6,0,0,45,6,16,6,0
wazuh-1788712360.1021970,2026-09-06T16:32:40.734000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,11,4,6,0,6,0,0,46,6,16,6,0
wazuh-1788712361.1022429,2026-09-06T16:32:41.798000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,36,0,0,70,3,16,6,0
wazuh-1788712364.1022872,2026-09-06T16:32:44.740000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,12,4,6,0,6,0,0,47,6,16,6,0
wazuh-1788712378.1023357,2026-09-06T16:32:58.667000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,71,3,16,6,0
wazuh-1788712378.1023800,2026-09-06T16:32:58.770000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,13,5,6,0,6,0,0,48,6,16,6,0
wazuh-1788712382.1024259,2026-09-06T16:33:02.787000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,14,5,6,0,6,0,0,49,6,16,6,0
wazuh-1788712398.1024744,2026-09-06T16:33:18.818000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,34,0,0,72,3,16,6,0
wazuh-1788712408.1025187,2026-09-06T16:33:28.863000Z,lab-sensor-01,80730,3,audit|audit_selinux,auditd,none,/var/log/audit/audit.log,0,0,0,0,0,0,0,1,1,0,0,0,15,0,6,0,6,0,0,50,6,16,6,0
wazuh-1788712408.1026709,2026-09-06T16:33:28.865000Z,lab-sensor-01,80730,3,audit|audit_selinux,auditd,none,/var/log/audit/audit.log,0,0,0,0,0,0,0,1,1,0,0,0,16,1,7,0,6,0,0,50,6,16,6,0
wazuh-1788712414.1027886,2026-09-06T16:33:34.936000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,73,3,16,6,0
wazuh-1788712430.1028329,2026-09-06T16:33:50.995000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,35,0,0,74,3,16,6,0
wazuh-1788712447.1028772,2026-09-06T16:34:07.467000Z,lab-sensor-01,591,3,ossec,ossec,none,logcollector,0,0,0,0,0,0,0,0,0,0,0,0,15,0,7,0,6,0,0,50,6,16,6,0
wazuh-1788712447.1029149,2026-09-06T16:34:07.508000Z,lab-sensor-01,591,3,ossec,ossec,none,logcollector,0,0,0,0,0,0,0,0,0,0,0,0,16,1,8,0,6,0,0,50,6,16,6,0
wazuh-1788712447.1029527,2026-09-06T16:34:07.508000Z,lab-sensor-01,592,8,attacks|ossec,ossec,T1565.001,logcollector,0,0,0,0,0,0,0,0,0,0,0,0,17,0,8,0,6,0,0,50,6,16,6,0
wazuh-1788712447.1029894,2026-09-06T16:34:07.546000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,47710,0,1,0,0,0,1,0,0,0,0,0,18,0,9,1,6,0,0,51,8,16,6,0
wazuh-1788712447.1030494,2026-09-06T16:34:07.555000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,19,0,9,1,6,0,0,51,8,16,6,0
wazuh-1788712447.1030936,2026-09-06T16:34:07.558000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,20,1,9,1,6,0,0,51,8,16,6,0
wazuh-1788712447.1031378,2026-09-06T16:34:07.561000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,21,2,9,1,6,0,0,51,8,16,6,0
wazuh-1788712447.1031826,2026-09-06T16:34:07.565000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,22,0,9,1,6,0,0,51,8,16,6,0
wazuh-1788712451.1032269,2026-09-06T16:34:11.360000Z,film-laptop,591,3,ossec,ossec,none,logcollector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,16,6,0
wazuh-1788712451.1032642,2026-09-06T16:34:11.646000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,75,3,16,6,0
wazuh-1788712471.1033085,2026-09-06T16:34:31.625000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,23,5,9,1,6,0,0,52,8,16,6,0
wazuh-1788712471.1033544,2026-09-06T16:34:31.817000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,76,3,16,6,0
wazuh-1788712475.1033987,2026-09-06T16:34:35.588000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,24,5,9,1,6,0,0,53,8,16,6,0
wazuh-1788712489.1034472,2026-09-06T16:34:49.878000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,34,0,0,77,3,16,6,0
wazuh-1788712507.1034915,2026-09-06T16:35:07.115000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,22,6,9,1,6,0,0,54,8,16,6,0
wazuh-1788712507.1035374,2026-09-06T16:35:07.175000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,34,0,0,78,3,16,6,0
wazuh-1788712511.1035817,2026-09-06T16:35:11.122000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,23,6,9,1,6,0,0,55,8,16,6,0
wazuh-1788712525.1036302,2026-09-06T16:35:25.184000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,24,7,9,1,6,0,0,56,8,16,6,0
wazuh-1788712525.1036761,2026-09-06T16:35:25.241000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,79,3,16,6,0
wazuh-1788712529.1037204,2026-09-06T16:35:29.159000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,25,7,9,1,6,0,0,57,8,16,6,0
wazuh-1788712543.1037689,2026-09-06T16:35:43.196000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,26,8,9,1,6,0,0,58,8,16,6,0
wazuh-1788712544.1038148,2026-09-06T16:35:44.033000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,35,0,0,80,3,16,6,0
wazuh-1788712547.1038591,2026-09-06T16:35:47.199000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,27,8,9,1,6,0,0,59,8,16,6,0
wazuh-1788712564.1039076,2026-09-06T16:36:04.316000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,34,0,0,81,3,16,6,0
wazuh-1788712578.1039519,2026-09-06T16:36:18.580000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,35,0,0,82,3,16,6,0
wazuh-1788712589.1039962,2026-09-06T16:36:29.799000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,83,3,16,6,0
wazuh-1788712591.1040405,2026-09-06T16:36:31.903000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,26,3,9,1,6,0,0,60,8,16,6,0
wazuh-1788712593.1040847,2026-09-06T16:36:33.905000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,27,4,9,1,6,0,0,60,8,16,6,0
wazuh-1788712595.1041289,2026-09-06T16:36:35.912000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,28,5,9,1,6,0,0,60,8,16,6,0
wazuh-1788712597.1041737,2026-09-06T16:36:37.916000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,56136,0,1,0,0,0,1,0,0,0,0,0,29,1,9,1,6,0,0,60,8,16,6,0
wazuh-1788712597.1042337,2026-09-06T16:36:37.917000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,30,1,9,1,6,0,0,60,8,16,6,0
wazuh-1788712609.1042780,2026-09-06T16:36:49.860000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,34,0,0,84,3,16,6,0
wazuh-1788712622.1043223,2026-09-06T16:37:02.915000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,16,16,1,0,34,0,0,85,3,16,6,0
wazuh-1788712633.1043666,2026-09-06T16:37:13.042000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,86,3,16,6,0
wazuh-1788712645.1044109,2026-09-06T16:37:25.126000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,17,17,1,0,35,0,0,87,3,16,6,0
wazuh-1788712655.1044552,2026-09-06T16:37:35.132000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,88,3,16,6,0
wazuh-1788712671.1044995,2026-09-06T16:37:51.729000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,89,3,16,6,0
wazuh-1788712686.1045438,2026-09-06T16:38:06.937000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,90,3,16,6,0
wazuh-1788712688.1045881,2026-09-06T16:38:08.094000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,54524,0,1,0,0,0,1,0,0,0,1,0,23,0,9,1,3,0,0,61,8,16,6,0
wazuh-1788712690.1046430,2026-09-06T16:38:10.099000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,54536,0,1,0,0,0,1,0,0,0,1,0,24,1,9,1,4,0,0,62,8,16,6,0
wazuh-1788712694.1046979,2026-09-06T16:38:14.112000Z,lab-sensor-01,5710,5,authentication_failed|invalid_login|sshd|syslog,sshd,T1021.004|T1110.001,journald,54896,0,1,0,0,0,1,0,0,0,1,0,25,2,9,1,5,0,0,63,8,16,6,0
wazuh-1788712707.1047528,2026-09-06T16:38:27.380000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,91,3,16,6,0
wazuh-1788712719.1047971,2026-09-06T16:38:39.416000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,92,3,16,6,0
wazuh-1788712734.1048414,2026-09-06T16:38:54.314000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,18,18,1,0,36,0,0,93,3,16,6,0
wazuh-1788712744.1048857,2026-09-06T16:39:04.682000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,94,3,16,6,0
wazuh-1788712753.1049300,2026-09-06T16:39:13.567000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,16,4,9,1,6,0,0,64,8,16,6,0
wazuh-1788712754.1049759,2026-09-06T16:39:14.581000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,95,3,16,6,0
wazuh-1788712757.1050202,2026-09-06T16:39:17.574000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,17,4,9,1,6,0,0,65,8,16,6,0
wazuh-1788712776.1050687,2026-09-06T16:39:36.673000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,96,3,16,6,0
wazuh-1788712786.1051130,2026-09-06T16:39:46.701000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,37,0,0,97,3,16,6,0
wazuh-1788712787.1051573,2026-09-06T16:39:47.638000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,16,3,9,1,6,0,0,66,8,16,6,0
wazuh-1788712789.1052015,2026-09-06T16:39:49.641000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,17,4,9,1,5,0,0,66,8,16,6,0
wazuh-1788712791.1052457,2026-09-06T16:39:51.650000Z,lab-sensor-01,31101,5,accesslog|attack|web,web-accesslog,none,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,18,5,9,1,5,0,0,66,8,16,6,0
wazuh-1788712793.1052905,2026-09-06T16:39:53.655000Z,lab-sensor-01,30305,5,access_denied|apache|web,apache-errorlog,none,/var/log/apache2/error.log,59052,0,1,0,0,0,1,0,0,0,0,0,19,1,9,1,4,0,0,66,8,16,6,0
wazuh-1788712793.1053505,2026-09-06T16:39:53.655000Z,lab-sensor-01,31516,6,appsec|attack|web,web-accesslog,T1055,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,20,1,9,1,4,0,0,66,8,16,6,0
wazuh-1788712810.1053948,2026-09-06T16:40:10.877000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,37,0,0,98,3,16,6,0
wazuh-1788712827.1054391,2026-09-06T16:40:27.280000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,99,3,16,6,0
wazuh-1788712835.1054834,2026-09-06T16:40:35.398000Z,film-laptop,591,3,ossec,ossec,none,logcollector,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,16,6,0
wazuh-1788712840.1055207,2026-09-06T16:40:40.434000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,36,0,0,100,3,16,6,0
wazuh-1788712852.1055650,2026-09-06T16:40:52.518000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,37,0,0,101,3,16,6,0
wazuh-1788712852.1056093,2026-09-06T16:40:52.694000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,15,1,9,1,3,0,0,67,8,16,6,0
wazuh-1788712856.1056552,2026-09-06T16:40:56.697000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,16,1,9,1,3,0,0,68,8,16,6,0
wazuh-1788712870.1057037,2026-09-06T16:41:10.488000Z,lab-sensor-01,31104,6,accesslog|attack|web,web-accesslog,T1055|T1083|T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,17,2,9,1,3,0,0,69,8,16,6,0
wazuh-1788712870.1057496,2026-09-06T16:41:10.643000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,37,0,0,102,3,16,6,0
wazuh-1788712874.1057939,2026-09-06T16:41:14.451000Z,lab-sensor-01,31106,6,accesslog|attack|web,web-accesslog,T1190,/var/log/apache2/access.log,0,0,1,0,0,0,1,0,0,0,0,0,18,2,9,1,3,0,0,70,8,16,6,0
wazuh-1788712891.1058424,2026-09-06T16:41:31.879000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,36,0,0,103,3,16,6,0
wazuh-1788712907.1058867,2026-09-06T16:41:47.951000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,36,0,0,104,3,16,6,0
wazuh-1788712921.1059310,2026-09-06T16:42:01.695000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,37,0,0,105,3,16,6,0
wazuh-1788712932.1059753,2026-09-06T16:42:12.786000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,37,0,0,106,3,16,6,0
wazuh-1788712941.1060196,2026-09-06T16:42:21.801000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,38,0,0,107,3,16,6,0
wazuh-1788712952.1060639,2026-09-06T16:42:32.168000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,38,0,0,108,3,16,6,0
wazuh-1788712972.1061082,2026-09-06T16:42:52.227000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,38,0,0,109,3,16,6,0
wazuh-1788712988.1061525,2026-09-06T16:43:08.849000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,19,19,1,0,38,0,0,110,3,16,6,0
wazuh-1788713002.1061968,2026-09-06T16:43:22.904000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,38,0,0,111,3,16,6,0
wazuh-1788713014.1062411,2026-09-06T16:43:34.392000Z,target-kali-01,5501,3,authentication_success|pam|syslog,pam,T1078,journald,0,0,0,0,0,0,0,0,0,0,1,0,20,20,1,0,39,0,0,112,3,16,6,0
